Datetime,Motorcycle,Car,Truck_Lorry,Bus,Is_Holiday,Day_Of_Week,Is_Weekend,Hour,Month,Temperature_2m,Relative_Humidity_2m,Weathercode,Windspeed_10m,Congestion_Score,Congestion_Percentage
14/2/2024 1:00,45,340,4,0,0,2,0,1,2,26.2,84,3,15.3,368.5,10.15291362
14/2/2024 2:00,21,140,4,2,0,2,0,2,2,25.9,85,3,14.8,160.5,4.422096708
14/2/2024 3:00,31,144,5,1,0,2,0,3,2,25.5,86,3,14.3,169,4.656288745
14/2/2024 4:00,39,206,8,1,0,2,0,4,2,25.4,87,3,14,239.5,6.598705056
14/2/2024 5:00,35,214,4,1,0,2,0,5,2,25.3,87,1,15.3,239.5,6.598705056
14/2/2024 6:00,89,602,2,2,0,2,0,6,2,25.2,87,0,15.9,653.5,18.00523488
14/2/2024 7:00,111,1008,7,1,0,2,0,7,2,25.1,88,0,16.2,1076,29.64595674
14/2/2024 8:00,149,1582,3,1,0,2,0,8,2,25.2,87,2,15.9,1663,45.81898333
14/2/2024 9:00,146,1494,3,2,0,2,0,9,2,27.1,82,51,20.7,1575.5,43.40818295
14/2/2024 10:00,140,1156,5,1,0,2,0,10,2,28.3,76,51,19.4,1235.5,34.04050145
14/2/2024 11:00,147,852,16,0,0,2,0,11,2,30.2,67,1,18.3,949.5,26.16062819
14/2/2024 12:00,142,1084,9,1,0,2,0,12,2,31.8,60,1,19.6,1170.5,32.24962116
14/2/2024 13:00,180,2454,3,2,0,2,0,13,2,32.1,62,3,16.6,2552.5,70.32649125
14/2/2024 14:00,254,1988,7,1,0,2,0,14,2,30.4,68,53,16.8,2127.5,58.61688938
14/2/2024 15:00,130,960,16,2,0,2,0,15,2,32.1,59,51,20.2,1053,29.01226064
14/2/2024 16:00,375,790,15,1,0,2,0,16,2,30.8,62,51,14.7,1002,27.60710842
14/2/2024 17:00,424,1976,4,5,0,2,0,17,2,30.8,64,51,14,2204,60.72461772
14/2/2024 18:00,398,1348,9,4,0,2,0,18,2,31,61,51,12,1568.5,43.21531891
14/2/2024 19:00,148,976,14,2,0,2,0,19,2,30.4,61,2,10.3,1075,29.61840474
14/2/2024 20:00,196,750,11,6,0,2,0,20,2,29.3,65,2,11,876.5,24.14933186
14/2/2024 21:00,215,572,3,4,0,2,0,21,2,28.1,73,3,14,692,19.06598705
14/2/2024 22:00,352,274,10,3,0,2,0,22,2,27.3,77,3,12.3,471,12.97699408
14/2/2024 23:00,295,256,13,1,0,2,0,23,2,26.8,79,3,13.3,425,11.70960187
15/2/2024 0:00,58,110,2,0,0,3,0,0,2,26.4,82,3,14.8,142,3.912384626
15/2/2024 1:00,45,68,11,0,0,3,0,1,2,26,85,3,15.3,107,2.948064472
15/2/2024 2:00,42,348,3,0,0,3,0,2,2,25.7,86,3,15.1,373.5,10.29067365
15/2/2024 3:00,23,214,5,0,0,3,0,3,2,25.7,86,3,16.5,233,6.419617027
15/2/2024 4:00,44,438,3,1,0,3,0,4,2,25.7,85,0,16.7,466.5,12.85301006
15/2/2024 5:00,82,530,7,1,0,3,0,5,2,25.4,86,3,16.1,583.5,16.07659457
15/2/2024 6:00,192,654,10,2,0,3,0,6,2,25.2,86,3,15,769,21.18749139
15/2/2024 7:00,279,1318,6,1,0,3,0,7,2,25.2,85,3,13.5,1468.5,40.46011847
15/2/2024 8:00,181,1420,8,3,0,3,0,8,2,25.5,83,3,13.8,1528.5,42.11323874
15/2/2024 9:00,88,930,4,1,0,3,0,9,2,27.1,80,3,18.1,982,27.05606833
15/2/2024 10:00,103,590,6,1,0,3,0,10,2,28.9,72,51,21.9,652.5,17.97768288
15/2/2024 11:00,159,804,8,1,0,3,0,11,2,30,68,2,21.7,897.5,24.72792396
15/2/2024 12:00,365,1498,10,1,0,3,0,12,2,31.2,63,3,19.6,1697.5,46.76952748
15/2/2024 13:00,390,1572,7,4,0,3,0,13,2,28.9,75,61,20.5,1785.5,49.19410387
15/2/2024 14:00,149,854,8,0,0,3,0,14,2,30.8,65,3,21.2,940.5,25.91266015
15/2/2024 15:00,157,460,9,1,0,3,0,15,2,30.5,65,51,18.6,554,15.26381044
15/2/2024 16:00,305,696,14,3,0,3,0,16,2,30.4,64,51,19.9,875.5,24.12177986
15/2/2024 17:00,384,1774,7,4,0,3,0,17,2,30.5,64,51,15.6,1984.5,54.67695275
15/2/2024 18:00,244,1890,12,2,0,3,0,18,2,30.6,59,3,14.4,2034,56.04077697
15/2/2024 19:00,197,800,9,1,0,3,0,19,2,30.1,58,3,12.9,914,25.18253203
15/2/2024 20:00,142,800,8,2,0,3,0,20,2,29.2,60,3,11,887,24.43862791
15/2/2024 21:00,173,676,4,2,0,3,0,21,2,27.9,63,3,14.8,772.5,21.28392341
15/2/2024 22:00,85,400,5,2,0,3,0,22,2,27.7,65,3,14.1,454,12.50861
15/2/2024 23:00,94,428,10,0,0,3,0,23,2,27.2,68,3,10.2,490,13.50048216
16/2/2024 0:00,58,278,7,0,0,4,0,0,2,26.7,71,3,13.2,317.5,8.7477614
16/2/2024 1:00,45,247,2,2,0,4,0,1,2,26.2,76,3,14.5,276.5,7.618129219
16/2/2024 2:00,42,405,6,0,0,4,0,2,2,25.8,79,3,13.6,435,11.98512192
16/2/2024 3:00,23,208,8,0,0,4,0,3,2,25.7,80,3,13.6,231.5,6.378289021
16/2/2024 4:00,44,252,8,1,0,4,0,4,2,25.6,81,3,12.2,288,7.93497727
16/2/2024 5:00,82,310,7,1,0,4,0,5,2,25.3,81,1,11.8,363.5,10.0151536
16/2/2024 6:00,192,479,4,1,0,4,0,6,2,25,82,3,12.3,583,16.06281857
16/2/2024 7:00,279,711,1,2,0,4,0,7,2,24.9,83,3,11,856,23.58451577
16/2/2024 8:00,181,834,3,0,0,4,0,8,2,25.1,82,2,11.1,929,25.5958121
16/2/2024 9:00,88,942,2,1,0,4,0,9,2,27.4,74,3,14,991,27.30403637
16/2/2024 10:00,103,765,10,1,0,4,0,10,2,29.1,66,3,18.7,833.5,22.96459567
16/2/2024 11:00,159,1053,7,0,0,4,0,11,2,30.3,61,3,19.2,1143,31.49194104
16/2/2024 12:00,365,1249,5,3,0,4,0,12,2,32,55,3,18.4,1445,39.81264637
16/2/2024 13:00,390,2080,3,2,0,4,0,13,2,32.7,54,3,17.4,2283.5,62.91500207
16/2/2024 14:00,149,1270,3,1,0,4,0,14,2,33.7,51,3,16.1,1351,37.22275796
16/2/2024 15:00,157,769,11,1,0,4,0,15,2,30.3,63,61,21.2,866,23.86003582
16/2/2024 16:00,195,784,8,1,0,4,0,16,2,30.1,65,51,15.9,895.5,24.67281995
16/2/2024 17:00,374,1714,7,3,0,4,0,17,2,31.2,61,51,18.6,1917.5,52.83096845
16/2/2024 18:00,246,2295,9,2,0,4,0,18,2,30.5,61,2,19.9,2435.5,67.10290674
16/2/2024 19:00,145,892,10,2,0,4,0,19,2,29.5,66,3,14.5,983.5,27.09739634
16/2/2024 20:00,142,606,5,2,0,4,0,20,2,28.6,70,1,11.7,688.5,18.96955504
16/2/2024 21:00,173,733,6,1,0,4,0,21,2,26.9,78,0,12.8,830.5,22.88193966
16/2/2024 22:00,85,356,2,2,0,4,0,22,2,26.4,80,0,11.5,405.5,11.17233779
16/2/2024 23:00,91,356,1,1,0,4,0,23,2,26,81,0,11.7,405,11.15856179
17/2/2024 0:00,32,244,2,0,0,5,1,0,2,25.6,83,2,12.5,263,7.246177159
17/2/2024 1:00,45,340,11,2,0,5,1,1,2,25.4,84,1,12,383,10.55241769
17/2/2024 2:00,21,140,3,0,0,5,1,2,2,25.1,85,0,12,155,4.270560683
17/2/2024 3:00,31,144,5,4,0,5,1,3,2,25,86,2,12,175,4.821600771
17/2/2024 4:00,39,206,3,2,0,5,1,4,2,24.8,87,0,11.5,234,6.447169032
17/2/2024 5:00,35,214,7,2,0,5,1,5,2,24.6,88,0,11.8,246,6.777793084
17/2/2024 6:00,89,602,10,1,0,5,1,6,2,24.6,88,3,12.7,663.5,18.28075492
17/2/2024 7:00,111,964,6,1,0,5,1,7,2,24.5,89,3,12.7,1030.5,28.39234054
17/2/2024 8:00,149,1582,8,0,0,5,1,8,2,24.8,88,3,13.2,1668.5,45.97051936
17/2/2024 9:00,146,1494,4,1,0,5,1,9,2,26.8,79,3,15.6,1575,43.39440694
17/2/2024 10:00,140,1156,8,3,0,5,1,10,2,28.7,70,3,17.6,1244,34.27469348
17/2/2024 11:00,147,852,8,2,0,5,1,11,2,30.2,63,3,20.2,941.5,25.94021215
17/2/2024 12:00,142,1098,10,0,0,5,1,12,2,31.1,58,3,20.2,1184,32.62157322
17/2/2024 13:00,180,2254,7,3,0,5,1,13,2,31.9,56,51,18.6,2360.5,65.03650641
17/2/2024 14:00,254,1988,12,0,0,5,1,14,2,32,55,51,16.3,2133,58.7684254
17/2/2024 15:00,130,960,9,0,0,5,1,15,2,32,53,51,13.7,1038.5,28.61275658
17/2/2024 16:00,375,790,14,1,0,5,1,16,2,31.9,53,51,13.9,1000.5,27.56578041
17/2/2024 17:00,424,1976,7,7,0,5,1,17,2,30.3,62,53,14.5,2212.5,60.95880975
17/2/2024 18:00,398,1348,12,4,0,5,1,18,2,30.5,60,51,12.3,1573,43.33930293
17/2/2024 19:00,176,976,9,1,0,5,1,19,2,29.8,63,51,9.5,1079.5,29.74238876
17/2/2024 20:00,196,750,8,2,0,5,1,20,2,29.1,65,3,11.8,864,23.80493181
17/2/2024 21:00,215,572,10,1,0,5,1,21,2,27.9,78,3,6.6,696.5,19.18997107
17/2/2024 22:00,371,334,5,2,0,5,1,22,2,27.4,80,3,10.6,531,14.63011434
17/2/2024 23:00,295,274,10,0,0,5,1,23,2,26.8,80,3,12.1,436.5,12.02644992
18/2/2024 0:00,40,446,8,0,0,6,1,0,2,26.3,81,1,12,478,13.16985811
18/2/2024 1:00,40,426,6,0,0,6,1,1,2,25.7,84,1,10.7,455,12.53616201
18/2/2024 2:00,24,462,1,0,0,6,1,2,2,25.4,86,3,12.2,475.5,13.1009781
18/2/2024 3:00,38,202,8,0,0,6,1,3,2,25.2,88,3,12.7,233,6.419617027
18/2/2024 4:00,87,66,6,2,0,6,1,4,2,25,89,3,13.3,122.5,3.37512054
18/2/2024 5:00,122,90,3,2,0,6,1,5,2,24.9,90,3,13,159.5,4.394544703
18/2/2024 6:00,98,304,6,2,0,6,1,6,2,24.7,91,3,13.2,366,10.08403361
18/2/2024 7:00,362,104,6,1,0,6,1,7,2,24.6,91,3,14.8,296,8.155393305
18/2/2024 8:00,341,248,10,0,0,6,1,8,2,24.9,89,2,15.8,433.5,11.94379391
18/2/2024 9:00,210,954,10,2,0,6,1,9,2,27.3,84,3,12.8,1078,29.70106075
18/2/2024 10:00,181,940,6,2,0,6,1,10,2,29.1,73,3,14.1,1043.5,28.7505166
18/2/2024 11:00,201,1302,6,0,0,6,1,11,2,31.1,63,3,12.7,1411.5,38.88965422
18/2/2024 12:00,252,1000,6,0,0,6,1,12,2,32.5,57,3,10.1,1135,31.271525
18/2/2024 13:00,523,2484,12,3,0,6,1,13,2,33.3,54,51,7.9,2769.5,76.30527621
18/2/2024 14:00,386,1686,8,0,0,6,1,14,2,33.3,55,51,3.4,1891,52.10084034
18/2/2024 15:00,207,1078,9,2,0,6,1,15,2,32.3,61,3,10.8,1199,33.03485329
18/2/2024 16:00,172,872,17,2,0,6,1,16,2,29.2,75,63,8.5,987.5,27.20760435
18/2/2024 17:00,365,1854,13,3,0,6,1,17,2,29.6,74,51,8.1,2062,56.81223309
18/2/2024 18:00,218,2700,12,4,0,6,1,18,2,28,81,63,8.4,2835,78.1099325
18/2/2024 19:00,200,868,11,2,0,6,1,19,2,27.2,86,61,0.7,988.5,27.23515636
18/2/2024 20:00,206,412,6,4,0,6,1,20,2,26.4,91,51,3.3,532,14.65766635
18/2/2024 21:00,195,790,16,2,0,6,1,21,2,27.8,82,3,7.1,915.5,25.22386004
18/2/2024 22:00,167,312,7,4,0,6,1,22,2,27.4,80,3,9.9,414,11.40652983
18/2/2024 23:00,115,284,6,2,0,6,1,23,2,26.9,77,3,10.5,354.5,9.767185563
19/2/2024 0:00,25,244,8,1,0,0,0,0,2,26.4,77,3,12.5,270.5,7.452817192
19/2/2024 1:00,32,340,6,0,0,0,0,1,2,25.8,81,3,12.5,365,10.05648161
19/2/2024 2:00,45,140,11,1,0,0,0,2,2,25.4,83,3,14.3,181,4.986912798
19/2/2024 3:00,68,144,8,0,0,0,0,3,2,25.2,86,2,14,190,5.234880838
19/2/2024 4:00,110,206,6,0,0,0,0,4,2,24.9,87,3,13.8,270,7.43904119
19/2/2024 5:00,118,214,3,0,0,0,0,5,2,24.9,88,3,14.3,277.5,7.645681223
19/2/2024 6:00,173,602,6,1,0,0,0,6,2,24.7,89,3,15.3,699.5,19.27262708
19/2/2024 7:00,266,964,9,0,0,0,0,7,2,24.7,89,1,15.3,1110.5,30.5965009
19/2/2024 8:00,310,1582,10,6,0,0,0,8,2,25.1,88,0,15.1,1764,48.60173578
19/2/2024 9:00,203,1494,10,0,0,0,0,9,2,27.6,82,3,14.8,1610.5,44.3725031
19/2/2024 10:00,164,1156,6,2,0,0,0,10,2,29.7,71,3,15.5,1251,34.46755751
19/2/2024 11:00,118,852,6,2,0,0,0,11,2,31.3,61,3,14.3,924,25.45805207
19/2/2024 12:00,190,1098,13,5,0,0,0,12,2,32.5,55,51,12.2,1222.5,33.68232539
19/2/2024 13:00,268,2324,23,2,0,0,0,13,2,28.9,76,63,17.1,2496.5,68.78357901
19/2/2024 14:00,374,1988,13,1,0,0,0,14,2,28.7,81,61,4.7,2196.5,60.51797768
19/2/2024 15:00,261,960,9,3,0,0,0,15,2,28,81,63,8.3,1110,30.58272489
19/2/2024 16:00,215,790,17,4,0,0,0,16,2,29,79,3,7.9,931,25.6509161
19/2/2024 17:00,239,1976,13,3,0,0,0,17,2,30.6,72,51,8.5,2121,58.43780135
19/2/2024 18:00,290,1348,12,0,0,0,0,18,2,29.1,75,61,9.2,1511,41.63107866
19/2/2024 19:00,479,976,11,5,0,0,0,19,2,28.6,78,3,9.2,1242,34.21958948
19/2/2024 20:00,148,750,9,3,0,0,0,20,2,27,85,51,10.8,843.5,23.24011572
19/2/2024 21:00,102,372,5,3,0,0,0,21,2,27.4,86,3,3.9,436.5,12.02644992
19/2/2024 22:00,48,334,7,3,0,0,0,22,2,27.4,85,3,6.9,374.5,10.31822565
19/2/2024 23:00,76,274,6,4,0,0,0,23,2,27.1,86,3,8.7,329,9.06460945
20/2/2024 0:00,27,244,8,1,1,1,0,0,2,26.8,86,3,6.9,271.5,7.480369197
20/2/2024 1:00,29,340,6,1,1,1,0,1,2,26.2,89,3,6.5,365.5,10.07025761
20/2/2024 2:00,32,140,11,0,1,1,0,2,2,25.8,91,3,8.4,172.5,4.75272076
20/2/2024 3:00,60,144,8,1,1,1,0,3,2,25.5,94,3,10,188,5.179776829
20/2/2024 4:00,72,206,6,0,1,1,0,4,2,25.1,96,3,9.8,251,6.915553106
20/2/2024 5:00,134,214,3,1,1,1,0,5,2,25,97,3,8.4,287.5,7.921201267
20/2/2024 6:00,250,602,6,1,1,1,0,6,2,24.9,97,3,9.4,738,20.33337925
20/2/2024 7:00,306,964,9,0,1,1,0,7,2,24.9,97,3,9.3,1130.5,31.14754098
20/2/2024 8:00,162,1582,10,4,1,1,0,8,2,25.4,94,3,10.1,1686,46.45267943
20/2/2024 9:00,208,1494,10,0,1,1,0,9,2,27.2,92,3,13.2,1613,44.44138311
20/2/2024 10:00,200,1156,6,0,1,1,0,10,2,28.8,82,3,14.2,1265,34.85328558
20/2/2024 11:00,206,852,6,2,1,1,0,11,2,30.3,74,3,11.5,968,26.67034027
20/2/2024 12:00,337,1098,2,1,1,1,0,12,2,31,71,51,6.4,1271.5,35.03237361
20/2/2024 13:00,356,2324,23,3,1,1,0,13,2,31.8,68,51,7.2,2542.5,70.05097121
20/2/2024 14:00,177,1988,13,0,1,1,0,14,2,31.4,73,53,8.8,2096,57.74900124
20/2/2024 15:00,138,960,9,2,1,1,0,15,2,30,80,63,11.8,1046.5,28.83317261
20/2/2024 16:00,144,790,17,6,1,1,0,16,2,29.7,79,53,10.2,899.5,24.78302797
20/2/2024 17:00,321,1976,13,3,1,1,0,17,2,28.8,82,51,10.5,2162,59.56743353
20/2/2024 18:00,434,1348,12,0,1,1,0,18,2,28.6,81,51,7.7,1583,43.61482298
20/2/2024 19:00,131,976,11,3,1,1,0,19,2,27.4,84,53,10.5,1064,29.31533269
20/2/2024 20:00,159,750,9,3,1,1,0,20,2,27,85,2,12.7,849,23.39165174
20/2/2024 21:00,107,372,5,2,1,1,0,21,2,26.2,89,51,11.7,437,12.04022593
20/2/2024 22:00,95,334,7,3,1,1,0,22,2,25.6,91,53,8.2,398,10.96569775
20/2/2024 23:00,76,274,6,4,1,1,0,23,2,25,93,63,8.7,329,9.06460945
21/2/2024 0:00,30,72,2,0,0,2,0,0,2,24.8,95,51,6.7,90,2.479680397
21/2/2024 1:00,27,142,8,1,0,2,0,1,2,24.4,94,51,5.4,169.5,4.670064747
21/2/2024 2:00,32,52,2,0,0,2,0,2,2,23.5,97,65,5.9,71,1.956192313
21/2/2024 3:00,66,96,4,0,0,2,0,3,2,23.5,95,63,5.4,135,3.719520595
21/2/2024 4:00,93,120,3,1,0,2,0,4,2,23.5,94,51,5.6,173,4.766496763
21/2/2024 5:00,166,102,7,1,0,2,0,5,2,23.6,93,51,10.3,197.5,5.441520871
21/2/2024 6:00,250,892,9,2,0,2,0,6,2,23.2,96,51,5,1034.5,28.50254856
21/2/2024 7:00,320,1540,3,1,0,2,0,7,2,23.2,96,51,3.1,1706.5,47.01749552
21/2/2024 8:00,169,1674,7,0,0,2,0,8,2,23.5,94,3,4.6,1769,48.7394958
21/2/2024 9:00,199,1590,10,0,0,2,0,9,2,25.6,91,3,8.5,1704.5,46.96239151
21/2/2024 10:00,168,1126,8,1,0,2,0,10,2,25.8,89,51,12.8,1224,33.7236534
21/2/2024 11:00,179,1018,6,0,0,2,0,11,2,27.4,82,51,14.2,1116.5,30.76181292
21/2/2024 12:00,348,1736,9,0,0,2,0,12,2,29,76,51,10.3,1923.5,52.99628048
21/2/2024 13:00,293,2014,12,1,0,2,0,13,2,30.4,72,3,5.4,2180.5,60.07714561
21/2/2024 14:00,178,834,12,0,0,2,0,14,2,31.6,68,3,2.3,941,25.92643615
21/2/2024 15:00,143,868,11,1,0,2,0,15,2,31.9,65,3,8.2,958,26.39482022
21/2/2024 16:00,148,1076,13,3,0,2,0,16,2,28.5,78,63,5.4,1175.5,32.38738118
21/2/2024 17:00,290,2056,9,1,0,2,0,17,2,29,75,51,6.2,2216.5,61.06901777
21/2/2024 18:00,394,1912,11,2,0,2,0,18,2,29.1,76,0,5.2,2129.5,58.67199339
21/2/2024 19:00,128,642,11,1,0,2,0,19,2,28.5,79,0,3.8,724.5,19.96142719
21/2/2024 20:00,157,906,7,2,0,2,0,20,2,27.2,86,1,3.7,999,27.5244524
21/2/2024 21:00,122,634,11,2,0,2,0,21,2,26.6,91,2,8.8,715.5,19.71345915
21/2/2024 22:00,101,478,7,2,0,2,0,22,2,26.3,90,1,10.5,543,14.96073839
21/2/2024 23:00,110,282,11,1,0,2,0,23,2,25.6,91,3,9.2,355.5,9.794737567
22/2/2024 0:00,40,446,1,0,0,3,0,0,2,25.2,92,1,10.3,467.5,12.88056206
22/2/2024 1:00,40,426,9,1,0,3,0,1,2,24.9,93,2,9.4,461.5,12.71525003
22/2/2024 2:00,24,462,2,0,0,3,0,2,2,24.7,93,2,11,477,13.1423061
22/2/2024 3:00,38,202,3,0,0,3,0,3,2,24.4,94,1,8.4,225.5,6.212976994
22/2/2024 4:00,87,66,3,1,0,3,0,4,2,24.4,94,3,11.3,116,3.196032511
22/2/2024 5:00,122,90,10,1,0,3,0,5,2,24.5,93,3,11.3,168,4.628736741
22/2/2024 6:00,98,304,8,1,0,3,0,6,2,24.5,94,3,9.7,367,10.11158562
22/2/2024 7:00,362,104,6,1,0,3,0,7,2,24.4,94,3,9.4,296,8.155393305
22/2/2024 8:00,341,248,8,0,0,3,0,8,2,24.8,94,3,10.2,430.5,11.8611379
22/2/2024 9:00,210,954,12,0,0,3,0,9,2,26.6,90,51,7.5,1077,29.67350875
22/2/2024 10:00,181,940,10,1,0,3,0,10,2,27.9,85,2,11.8,1047.5,28.86072462
22/2/2024 11:00,201,1302,6,0,0,3,0,11,2,30,75,0,10,1411.5,38.88965422
22/2/2024 12:00,252,1000,11,2,0,3,0,12,2,30.3,73,3,4.6,1146.5,31.58837305
22/2/2024 13:00,523,2588,6,0,0,3,0,13,2,26.8,86,55,14.4,2858.5,78.7574046
22/2/2024 14:00,386,1686,11,1,0,3,0,14,2,28.3,82,51,6.1,1897.5,52.27992836
22/2/2024 15:00,207,1066,8,2,0,3,0,15,2,29.9,76,51,6.2,1185.5,32.66290123
22/2/2024 16:00,172,872,11,2,0,3,0,16,2,30.5,73,51,5.1,978.5,26.95963631
22/2/2024 17:00,365,1654,10,0,0,3,0,17,2,30.2,75,1,6.4,1851.5,51.01253616
22/2/2024 18:00,218,2690,9,2,0,3,0,18,2,29.6,78,3,5.9,2816.5,77.60022042
22/2/2024 19:00,193,868,9,1,0,3,0,19,2,28.1,84,3,4,980,27.00096432
22/2/2024 20:00,166,412,11,3,0,3,0,20,2,27.7,86,51,2.7,517.5,14.25816228
22/2/2024 21:00,194,790,11,1,0,3,0,21,2,26.7,87,53,4.2,905.5,24.94833999
22/2/2024 22:00,165,312,9,2,0,3,0,22,2,26.2,90,51,1.1,412,11.35142582
22/2/2024 23:00,115,284,3,3,0,3,0,23,2,25.9,91,51,9.4,352,9.698305552
23/2/2024 0:00,22,244,5,0,0,4,0,0,2,25.8,93,51,9.2,262.5,7.232401157
23/2/2024 1:00,34,340,2,0,0,4,0,1,2,25.9,91,2,12.3,360,9.918721587
23/2/2024 2:00,45,140,2,2,0,4,0,2,2,25.2,92,2,11.1,169.5,4.670064747
23/2/2024 3:00,62,144,2,0,0,4,0,3,2,25.2,91,3,10,178,4.904256785
23/2/2024 4:00,89,206,6,1,0,4,0,4,2,25.1,92,3,13.3,261.5,7.204849153
23/2/2024 5:00,86,214,4,1,0,4,0,5,2,25.1,91,1,13.5,265,7.301281168
23/2/2024 6:00,173,602,6,0,0,4,0,6,2,25,92,1,12.5,697.5,19.21752307
23/2/2024 7:00,252,964,3,3,0,4,0,7,2,25,93,1,14.2,1100.5,30.32098085
23/2/2024 8:00,303,1582,5,0,0,4,0,8,2,25.3,91,3,14.6,1741,47.96803967
23/2/2024 9:00,212,1494,3,0,0,4,0,9,2,27.7,85,2,9.2,1604.5,44.20719107
23/2/2024 10:00,166,1156,1,1,0,4,0,10,2,29.3,78,3,10.9,1242.5,34.23336548
23/2/2024 11:00,145,852,6,0,0,4,0,11,2,30.7,71,2,7.9,933.5,25.71979612
23/2/2024 12:00,159,1098,12,1,0,4,0,12,2,31.8,65,3,3.6,1197.5,32.99352528
23/2/2024 13:00,331,2380,3,1,0,4,0,13,2,31.9,64,51,9.3,2552,70.31271525
23/2/2024 14:00,314,1988,9,1,0,4,0,14,2,28.3,83,63,7.5,2160.5,59.52610552
23/2/2024 15:00,248,960,8,2,0,4,0,15,2,28.6,83,51,2.9,1100,30.30720485
23/2/2024 16:00,231,790,3,1,0,4,0,16,2,29.9,75,51,3.3,912,25.12742802
23/2/2024 17:00,224,1976,3,1,0,4,0,17,2,30.6,70,51,4.8,2094.5,57.70767323
23/2/2024 18:00,309,1348,1,2,0,4,0,18,2,30,69,3,4.8,1508,41.54842265
23/2/2024 19:00,452,976,6,1,0,4,0,19,2,29.1,75,3,2.9,1213,33.42058135
23/2/2024 20:00,145,750,11,1,0,4,0,20,2,28.8,74,3,3.4,841,23.17123571
23/2/2024 21:00,88,372,9,4,0,4,0,21,2,25.8,91,1,13.3,437.5,12.05400193
23/2/2024 22:00,42,334,8,3,0,4,0,22,2,26.2,87,1,13,373,10.27689764
23/2/2024 23:00,42,274,11,4,0,4,0,23,2,25.6,86,1,12.5,319.5,8.802865408
24/2/2024 0:00,17,244,9,0,0,5,1,0,2,25.1,87,0,12,266,7.328833173
24/2/2024 1:00,16,340,8,0,0,5,1,1,2,24.9,88,1,9.7,360,9.918721587
24/2/2024 2:00,8,140,10,0,0,5,1,2,2,24.7,91,1,5.8,159,4.380768701
24/2/2024 3:00,10,144,8,0,0,5,1,3,2,24.5,92,3,6,161,4.43587271
24/2/2024 4:00,23,206,5,1,0,5,1,4,2,24.6,93,3,8.2,227,6.254305001
24/2/2024 5:00,18,214,1,1,0,5,1,5,2,24.6,94,2,8.9,226.5,6.240528998
24/2/2024 6:00,34,602,5,1,0,5,1,6,2,24.6,94,2,8,628.5,17.31643477
24/2/2024 7:00,65,964,7,1,0,5,1,7,2,24.6,94,0,9.4,1009,27.79997245
24/2/2024 8:00,83,1582,10,0,0,5,1,8,2,24.8,93,1,9.8,1638.5,45.14395922
24/2/2024 9:00,138,1494,10,1,0,5,1,9,2,25.8,89,51,8.4,1580,43.53216697
24/2/2024 10:00,183,1156,8,1,0,5,1,10,2,27.2,84,51,7.5,1261.5,34.75685356
24/2/2024 11:00,297,852,5,0,0,5,1,11,2,29.1,71,51,13.1,1008,27.77242044
24/2/2024 12:00,276,1098,2,1,0,5,1,12,2,31.2,61,0,11.3,1241,34.19203747
24/2/2024 13:00,426,2380,20,2,0,5,1,13,2,32.3,56,51,6.8,2627,72.37911558
24/2/2024 14:00,468,1988,11,0,0,5,1,14,2,32,59,53,3.6,2238.5,61.67516187
24/2/2024 15:00,199,960,10,1,0,5,1,15,2,30.9,67,51,7.7,1076.5,29.65973275
24/2/2024 16:00,164,790,5,1,0,5,1,16,2,30,78,55,8.4,881.5,24.28709189
24/2/2024 17:00,340,1976,13,6,0,5,1,17,2,29.6,80,51,5.2,2177.5,59.9944896
24/2/2024 18:00,388,1348,13,2,0,5,1,18,2,29.6,77,51,6.4,1565.5,43.1326629
24/2/2024 19:00,307,976,10,0,0,5,1,19,2,28.7,80,1,3.4,1144.5,31.53326905
24/2/2024 20:00,286,750,8,3,0,5,1,20,2,27.8,84,1,5,911,25.09987602
24/2/2024 21:00,145,364,5,1,0,5,1,21,2,27.1,82,53,6.7,446,12.28819397
24/2/2024 22:00,47,336,8,2,0,5,1,22,2,26.4,87,1,7.6,375.5,10.34577766
24/2/2024 23:00,68,274,5,3,0,5,1,23,2,25.7,88,0,6,321.5,8.857969417
25/2/2024 0:00,11,244,8,1,0,6,1,0,2,25.6,83,0,9,263.5,7.259953162
25/2/2024 1:00,35,340,6,1,0,6,1,1,2,25.2,84,0,8.7,368.5,10.15291362
25/2/2024 2:00,8,140,11,0,0,6,1,2,2,24.8,87,0,10.6,160.5,4.422096708
25/2/2024 3:00,12,144,8,0,0,6,1,3,2,24.4,89,0,9.6,162,4.463424714
25/2/2024 4:00,14,206,6,1,0,6,1,4,2,24.5,90,0,10.3,224,6.171648987
25/2/2024 5:00,15,214,0,1,0,6,1,5,2,24.4,91,0,10.7,223.5,6.157872985
25/2/2024 6:00,69,602,6,2,0,6,1,6,2,24.2,92,0,11.7,649.5,17.89502686
25/2/2024 7:00,111,964,8,1,0,6,1,7,2,24.1,93,0,11.5,1033.5,28.47499656
25/2/2024 8:00,134,1582,10,3,0,6,1,8,2,24.5,92,0,13.5,1670,46.01184736
25/2/2024 9:00,139,1494,10,0,0,6,1,9,2,27.2,82,3,14,1578.5,43.49083896
25/2/2024 10:00,178,1156,6,1,0,6,1,10,2,28.7,74,2,15.2,1256,34.60531754
25/2/2024 11:00,282,852,9,1,0,6,1,11,2,30.3,67,2,14.5,1008.5,27.78619645
